Barcode	Count	Location
P10	1780	results/trezende/RC1/RC1/split1/split2/RC1B05P10.fasta
P11	399	results/trezende/RC1/RC1/split1/split2/RC1B05P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1B05P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1B05P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1B05P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1B05P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1B05P16.fasta
unmatched	19	results/trezende/RC1/RC1/split1/split2/RC1B05unmatched.fasta
total	2235
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1B06P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1B06P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1B06P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1B06P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1B06P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1B06P06.fasta
P07	1908	results/trezende/RC1/RC1/split1/split2/RC1B06P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1B06P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1B06P09.fasta
P10	1589	results/trezende/RC1/RC1/split1/split2/RC1B06P10.fasta
P11	309	results/trezende/RC1/RC1/split1/split2/RC1B06P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1B06P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1B06P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1B06P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1B06P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1B06P16.fasta
unmatched	24	results/trezende/RC1/RC1/split1/split2/RC1B06unmatched.fasta
total	3830
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1B07P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1B07P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1B07P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1B07P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1B07P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1B07P06.fasta
P07	5	results/trezende/RC1/RC1/split1/split2/RC1B07P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1B07P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1B07P09.fasta
P10	1577	results/trezende/RC1/RC1/split1/split2/RC1B07P10.fasta
P11	324	results/trezende/RC1/RC1/split1/split2/RC1B07P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1B07P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1B07P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1B07P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1B07P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1B07P16.fasta
unmatched	32	results/trezende/RC1/RC1/split1/split2/RC1B07unmatched.fasta
total	1938
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1B08P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1B08P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1B08P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1B08P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1B08P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1B08P06.fasta
P07	1387	results/trezende/RC1/RC1/split1/split2/RC1B08P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1B08P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1B08P09.fasta
P10	1697	results/trezende/RC1/RC1/split1/split2/RC1B08P10.fasta
P11	364	results/trezende/RC1/RC1/split1/split2/RC1B08P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1B08P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1B08P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1B08P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1B08P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1B08P16.fasta
unmatched	32	results/trezende/RC1/RC1/split1/split2/RC1B08unmatched.fasta
total	3480
Barcode	Count	Location
P01	1	results/trezende/RC1/RC1/split1/split2/RC1B09P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1B09P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1B09P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1B09P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1B09P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1B09P06.fasta
P07	113	results/trezende/RC1/RC1/split1/split2/RC1B09P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1B09P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1B09P09.fasta
P10	1712	results/trezende/RC1/RC1/split1/split2/RC1B09P10.fasta
P11	487	results/trezende/RC1/RC1/split1/split2/RC1B09P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1B09P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1B09P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1B09P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1B09P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1B09P16.fasta
unmatched	18	results/trezende/RC1/RC1/split1/split2/RC1B09unmatched.fasta
total	2331
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1B10P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1B10P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1B10P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1B10P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1B10P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1B10P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1B10P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1B10P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1B10P09.fasta
P10	2415	results/trezende/RC1/RC1/split1/split2/RC1B10P10.fasta
P11	327	results/trezende/RC1/RC1/split1/split2/RC1B10P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1B10P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1B10P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1B10P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1B10P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1B10P16.fasta
unmatched	25	results/trezende/RC1/RC1/split1/split2/RC1B10unmatched.fasta
total	2767
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1B11P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1B11P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1B11P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1B11P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1B11P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1B11P06.fasta
P07	699	results/trezende/RC1/RC1/split1/split2/RC1B11P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1B11P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1B11P09.fasta
P10	466	results/trezende/RC1/RC1/split1/split2/RC1B11P10.fasta
P11	353	results/trezende/RC1/RC1/split1/split2/RC1B11P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1B11P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1B11P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1B11P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1B11P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1B11P16.fasta
unmatched	34	results/trezende/RC1/RC1/split1/split2/RC1B11unmatched.fasta
total	1552
Barcode	Count	Location
P01	1	results/trezende/RC1/RC1/split1/split2/RC1B12P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1B12P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1B12P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1B12P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1B12P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1B12P06.fasta
P07	35	results/trezende/RC1/RC1/split1/split2/RC1B12P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1B12P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1B12P09.fasta
P10	268	results/trezende/RC1/RC1/split1/split2/RC1B12P10.fasta
P11	573	results/trezende/RC1/RC1/split1/split2/RC1B12P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1B12P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1B12P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1B12P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1B12P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1B12P16.fasta
unmatched	30	results/trezende/RC1/RC1/split1/split2/RC1B12unmatched.fasta
total	907
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1C01P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1C01P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1C01P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1C01P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1C01P05.fasta
P06	42	results/trezende/RC1/RC1/split1/split2/RC1C01P06.fasta
P07	260	results/trezende/RC1/RC1/split1/split2/RC1C01P07.fasta
P08	6	results/trezende/RC1/RC1/split1/split2/RC1C01P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1C01P09.fasta
P10	582	results/trezende/RC1/RC1/split1/split2/RC1C01P10.fasta
P11	470	results/trezende/RC1/RC1/split1/split2/RC1C01P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1C01P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1C01P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1C01P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1C01P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1C01P16.fasta
unmatched	27	results/trezende/RC1/RC1/split1/split2/RC1C01unmatched.fasta
total	1387
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1C02P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1C02P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1C02P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1C02P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1C02P05.fasta
P06	31	results/trezende/RC1/RC1/split1/split2/RC1C02P06.fasta
P07	648	results/trezende/RC1/RC1/split1/split2/RC1C02P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1C02P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1C02P09.fasta
P10	1459	results/trezende/RC1/RC1/split1/split2/RC1C02P10.fasta
P11	392	results/trezende/RC1/RC1/split1/split2/RC1C02P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1C02P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1C02P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1C02P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1C02P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1C02P16.fasta
unmatched	26	results/trezende/RC1/RC1/split1/split2/RC1C02unmatched.fasta
total	2556
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1C03P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1C03P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1C03P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1C03P04.fasta
P05	2	results/trezende/RC1/RC1/split1/split2/RC1C03P05.fasta
P06	5	results/trezende/RC1/RC1/split1/split2/RC1C03P06.fasta
P07	21	results/trezende/RC1/RC1/split1/split2/RC1C03P07.fasta
P08	1	results/trezende/RC1/RC1/split1/split2/RC1C03P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1C03P09.fasta
P10	1598	results/trezende/RC1/RC1/split1/split2/RC1C03P10.fasta
P11	441	results/trezende/RC1/RC1/split1/split2/RC1C03P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1C03P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1C03P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1C03P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1C03P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1C03P16.fasta
unmatched	60	results/trezende/RC1/RC1/split1/split2/RC1C03unmatched.fasta
total	2128
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1C04P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1C04P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1C04P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1C04P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1C04P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1C04P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1C04P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1C04P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1C04P09.fasta
P10	1766	results/trezende/RC1/RC1/split1/split2/RC1C04P10.fasta
P11	1524	results/trezende/RC1/RC1/split1/split2/RC1C04P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1C04P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1C04P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1C04P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1C04P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1C04P16.fasta
unmatched	24	results/trezende/RC1/RC1/split1/split2/RC1C04unmatched.fasta
total	3314
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1C05P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1C05P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1C05P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1C05P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1C05P05.fasta
P06	10	results/trezende/RC1/RC1/split1/split2/RC1C05P06.fasta
P07	851	results/trezende/RC1/RC1/split1/split2/RC1C05P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1C05P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1C05P09.fasta
P10	1604	results/trezende/RC1/RC1/split1/split2/RC1C05P10.fasta
P11	275	results/trezende/RC1/RC1/split1/split2/RC1C05P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1C05P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1C05P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1C05P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1C05P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1C05P16.fasta
unmatched	30	results/trezende/RC1/RC1/split1/split2/RC1C05unmatched.fasta
total	2770
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1C06P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1C06P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1C06P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1C06P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1C06P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1C06P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1C06P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1C06P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1C06P09.fasta
P10	1775	results/trezende/RC1/RC1/split1/split2/RC1C06P10.fasta
P11	316	results/trezende/RC1/RC1/split1/split2/RC1C06P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1C06P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1C06P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1C06P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1C06P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1C06P16.fasta
unmatched	26	results/trezende/RC1/RC1/split1/split2/RC1C06unmatched.fasta
total	2117
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1C07P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1C07P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1C07P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1C07P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1C07P05.fasta
P06	51	results/trezende/RC1/RC1/split1/split2/RC1C07P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1C07P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1C07P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1C07P09.fasta
P10	422	results/trezende/RC1/RC1/split1/split2/RC1C07P10.fasta
P11	550	results/trezende/RC1/RC1/split1/split2/RC1C07P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1C07P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1C07P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1C07P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1C07P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1C07P16.fasta
unmatched	25	results/trezende/RC1/RC1/split1/split2/RC1C07unmatched.fasta
total	1048
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1C08P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1C08P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1C08P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1C08P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1C08P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1C08P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1C08P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1C08P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1C08P09.fasta
P10	1771	results/trezende/RC1/RC1/split1/split2/RC1C08P10.fasta
P11	431	results/trezende/RC1/RC1/split1/split2/RC1C08P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1C08P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1C08P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1C08P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1C08P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1C08P16.fasta
unmatched	18	results/trezende/RC1/RC1/split1/split2/RC1C08unmatched.fasta
total	2220
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1C09P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1C09P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1C09P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1C09P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1C09P05.fasta
P06	3	results/trezende/RC1/RC1/split1/split2/RC1C09P06.fasta
P07	30	results/trezende/RC1/RC1/split1/split2/RC1C09P07.fasta
P08	79	results/trezende/RC1/RC1/split1/split2/RC1C09P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1C09P09.fasta
P10	498	results/trezende/RC1/RC1/split1/split2/RC1C09P10.fasta
P11	335	results/trezende/RC1/RC1/split1/split2/RC1C09P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1C09P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1C09P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1C09P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1C09P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1C09P16.fasta
unmatched	17	results/trezende/RC1/RC1/split1/split2/RC1C09unmatched.fasta
total	962
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1C10P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1C10P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1C10P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1C10P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1C10P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1C10P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1C10P07.fasta
P08	1	results/trezende/RC1/RC1/split1/split2/RC1C10P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1C10P09.fasta
P10	2865	results/trezende/RC1/RC1/split1/split2/RC1C10P10.fasta
P11	392	results/trezende/RC1/RC1/split1/split2/RC1C10P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1C10P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1C10P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1C10P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1C10P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1C10P16.fasta
unmatched	47	results/trezende/RC1/RC1/split1/split2/RC1C10unmatched.fasta
total	3305
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1C11P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1C11P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1C11P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1C11P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1C11P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1C11P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1C11P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1C11P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1C11P09.fasta
P10	617	results/trezende/RC1/RC1/split1/split2/RC1C11P10.fasta
P11	462	results/trezende/RC1/RC1/split1/split2/RC1C11P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1C11P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1C11P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1C11P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1C11P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1C11P16.fasta
unmatched	14	results/trezende/RC1/RC1/split1/split2/RC1C11unmatched.fasta
total	1093
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1C12P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1C12P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1C12P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1C12P04.fasta
P05	0	results/trezende/RC1/RC1/split1/split2/RC1C12P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1C12P06.fasta
P07	1002	results/trezende/RC1/RC1/split1/split2/RC1C12P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1C12P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1C12P09.fasta
P10	1592	results/trezende/RC1/RC1/split1/split2/RC1C12P10.fasta
P11	489	results/trezende/RC1/RC1/split1/split2/RC1C12P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1C12P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1C12P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1C12P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1C12P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1C12P16.fasta
unmatched	42	results/trezende/RC1/RC1/split1/split2/RC1C12unmatched.fasta
total	3125
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1D01P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1D01P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1D01P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1D01P04.fasta
P05	1	results/trezende/RC1/RC1/split1/split2/RC1D01P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1D01P06.fasta
P07	97	results/trezende/RC1/RC1/split1/split2/RC1D01P07.fasta
P08	0	results/trezende/RC1/RC1/split1/split2/RC1D01P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1D01P09.fasta
P10	1679	results/trezende/RC1/RC1/split1/split2/RC1D01P10.fasta
P11	463	results/trezende/RC1/RC1/split1/split2/RC1D01P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1D01P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1D01P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1D01P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1D01P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1D01P16.fasta
unmatched	23	results/trezende/RC1/RC1/split1/split2/RC1D01unmatched.fasta
total	2263
Barcode	Count	Location
P01	0	results/trezende/RC1/RC1/split1/split2/RC1D02P01.fasta
P02	0	results/trezende/RC1/RC1/split1/split2/RC1D02P02.fasta
P03	0	results/trezende/RC1/RC1/split1/split2/RC1D02P03.fasta
P04	0	results/trezende/RC1/RC1/split1/split2/RC1D02P04.fasta
P05	301	results/trezende/RC1/RC1/split1/split2/RC1D02P05.fasta
P06	0	results/trezende/RC1/RC1/split1/split2/RC1D02P06.fasta
P07	0	results/trezende/RC1/RC1/split1/split2/RC1D02P07.fasta
P08	1	results/trezende/RC1/RC1/split1/split2/RC1D02P08.fasta
P09	0	results/trezende/RC1/RC1/split1/split2/RC1D02P09.fasta
P10	1681	results/trezende/RC1/RC1/split1/split2/RC1D02P10.fasta
P11	391	results/trezende/RC1/RC1/split1/split2/RC1D02P11.fasta
P12	0	results/trezende/RC1/RC1/split1/split2/RC1D02P12.fasta
P13	0	results/trezende/RC1/RC1/split1/split2/RC1D02P13.fasta
P14	0	results/trezende/RC1/RC1/split1/split2/RC1D02P14.fasta
P15	0	results/trezende/RC1/RC1/split1/split2/RC1D02P15.fasta
P16	0	results/trezende/RC1/RC1/split1/split2/RC1D02P16.fasta
unmatched	9	results/trezende/RC1/RC1/split1/split2/RC1D02unmatched.fasta
total	2383
Barcode	Count	Location
